"Step","run - val_accuracy","run - val_accuracy__MIN","run - val_accuracy__MAX"
"15566","100","100","100"
"15568","100","100","100"
"15570","100","100","100"
"15572","100","100","100"
"15574","100","100","100"
"15576","100","100","100"
"15578","100","100","100"
"15580","100","100","100"
"15582","100","100","100"
"15584","100","100","100"
"15586","100","100","100"
"15588","100","100","100"
"15590","100","100","100"
"15592","100","100","100"
"15594","100","100","100"
"15596","100","100","100"
"15598","100","100","100"
"15600","100","100","100"
"15602","100","100","100"
"15604","100","100","100"
"15606","100","100","100"
"15608","100","100","100"
"15610","100","100","100"
"15612","100","100","100"
"15614","100","100","100"
"15616","100","100","100"
"15618","100","100","100"
"15620","100","100","100"
"15622","100","100","100"
"15624","100","100","100"
"15626","100","100","100"
"15628","100","100","100"
"15630","100","100","100"
"15632","100","100","100"
"15634","100","100","100"
"15636","100","100","100"
"15638","100","100","100"
"15640","100","100","100"
"15642","100","100","100"
"15644","100","100","100"
"15646","100","100","100"
"15648","100","100","100"
"15650","100","100","100"
"15652","100","100","100"
"15654","100","100","100"
"15656","100","100","100"
"15658","100","100","100"
"15660","100","100","100"
"15662","100","100","100"
"15664","100","100","100"
"15666","100","100","100"
"15668","100","100","100"
"15670","100","100","100"
"15672","100","100","100"
"15674","100","100","100"
"15676","100","100","100"
"15678","100","100","100"
"15680","100","100","100"
"15682","100","100","100"
"15684","100","100","100"
"15686","100","100","100"
"15688","100","100","100"
"15690","100","100","100"
"15692","100","100","100"
"15694","100","100","100"
"15696","100","100","100"
"15698","100","100","100"
"15700","100","100","100"
"15702","100","100","100"
"15704","100","100","100"
"15706","100","100","100"
"15708","100","100","100"
"15710","100","100","100"
"15712","100","100","100"
"15714","100","100","100"
"15716","100","100","100"
"15718","100","100","100"
"15720","100","100","100"
"15722","100","100","100"
"15724","100","100","100"
"15726","100","100","100"
"15728","100","100","100"
"15730","100","100","100"
"15732","100","100","100"
"15734","100","100","100"
"15736","100","100","100"
"15738","100","100","100"
"15740","100","100","100"
"15742","100","100","100"
"15744","100","100","100"
"15746","100","100","100"
"15748","100","100","100"
"15750","100","100","100"
"15752","100","100","100"
"15754","100","100","100"
"15756","100","100","100"
"15758","100","100","100"
"15760","100","100","100"
"15762","100","100","100"
"15764","100","100","100"
"15766","100","100","100"
"15768","100","100","100"
"15770","100","100","100"
"15772","100","100","100"
"15774","100","100","100"
"15776","100","100","100"
"15778","100","100","100"
"15780","100","100","100"
"15782","100","100","100"
"15784","100","100","100"
"15786","100","100","100"
"15788","100","100","100"
"15790","100","100","100"
"15792","100","100","100"
"15794","100","100","100"
"15796","100","100","100"
"15798","100","100","100"
"15800","100","100","100"
"15802","100","100","100"
"15804","100","100","100"
"15806","100","100","100"
"15808","100","100","100"
"15810","100","100","100"
"15812","100","100","100"
"15814","100","100","100"
"15816","100","100","100"
"15818","100","100","100"
"15820","100","100","100"
"15822","100","100","100"
"15824","100","100","100"
"15826","100","100","100"
"15828","100","100","100"
"15830","100","100","100"
"15832","100","100","100"
"15834","100","100","100"
"15836","100","100","100"
"15838","100","100","100"
"15840","100","100","100"
"15842","100","100","100"
"15844","100","100","100"
"15846","100","100","100"
"15848","100","100","100"
"15850","100","100","100"
"15852","100","100","100"
"15854","100","100","100"
"15856","100","100","100"
"15858","100","100","100"
"15860","100","100","100"
"15862","100","100","100"
"15864","100","100","100"
"15866","100","100","100"
"15868","100","100","100"
"15870","100","100","100"
"15872","100","100","100"
"15874","100","100","100"
"15876","100","100","100"
"15878","100","100","100"
"15880","100","100","100"
"15882","100","100","100"
"15884","100","100","100"
"15886","100","100","100"
"15888","100","100","100"
"15890","100","100","100"
"15892","100","100","100"
"15894","100","100","100"
"15896","100","100","100"
"15898","100","100","100"
"15900","100","100","100"
"15902","100","100","100"
"15904","100","100","100"
"15906","100","100","100"
"15908","100","100","100"
"15910","100","100","100"
"15912","100","100","100"
"15914","100","100","100"
"15916","100","100","100"
"15918","100","100","100"
"15920","100","100","100"
"15922","100","100","100"
"15924","100","100","100"
"15926","100","100","100"
"15928","100","100","100"
"15930","100","100","100"
"15932","100","100","100"
"15934","100","100","100"
"15936","100","100","100"
"15938","100","100","100"
"15940","100","100","100"
"15942","100","100","100"
"15944","100","100","100"
"15946","100","100","100"
"15948","100","100","100"
"15950","100","100","100"
"15952","100","100","100"
"15954","100","100","100"
"15956","100","100","100"
"15958","100","100","100"
"15960","100","100","100"
"15962","100","100","100"
"15964","100","100","100"
"15966","100","100","100"
"15968","100","100","100"
"15970","100","100","100"
"15972","100","100","100"
"15974","100","100","100"
"15976","100","100","100"
"15978","100","100","100"
"15980","100","100","100"
"15982","100","100","100"
"15984","100","100","100"
"15986","100","100","100"
"15988","100","100","100"
"15990","100","100","100"
"15993","100","100","100"
"15995","100","100","100"
"15997","100","100","100"
"15999","100","100","100"
"16001","100","100","100"
"16003","100","100","100"
"16005","100","100","100"
"16007","100","100","100"
"16009","100","100","100"
"16011","100","100","100"
"16013","100","100","100"
"16015","100","100","100"
"16017","100","100","100"
"16019","100","100","100"
"16021","100","100","100"
"16023","100","100","100"
"16025","100","100","100"
"16027","100","100","100"
"16029","100","100","100"
"16031","100","100","100"
"16033","100","100","100"
"16035","100","100","100"
"16037","100","100","100"
"16039","100","100","100"
"16041","100","100","100"
"16043","100","100","100"
"16045","100","100","100"
"16047","100","100","100"
"16049","100","100","100"
"16051","100","100","100"
"16053","100","100","100"
"16055","100","100","100"
"16057","100","100","100"
"16059","100","100","100"
"16061","100","100","100"
"16063","100","100","100"
"16065","100","100","100"
"16067","100","100","100"
"16069","100","100","100"
"16071","100","100","100"
"16073","100","100","100"
"16075","100","100","100"
"16077","100","100","100"
"16079","100","100","100"
"16081","100","100","100"
"16083","100","100","100"
"16085","100","100","100"
"16087","100","100","100"
"16089","100","100","100"
"16091","100","100","100"
"16093","100","100","100"
"16095","100","100","100"
"16097","100","100","100"
"16099","100","100","100"
"16101","100","100","100"
"16103","100","100","100"
"16105","100","100","100"
"16107","100","100","100"
"16109","100","100","100"
"16111","100","100","100"
"16113","100","100","100"
"16115","100","100","100"
"16117","100","100","100"
"16119","100","100","100"
"16121","100","100","100"
"16123","100","100","100"
"16125","100","100","100"
"16127","100","100","100"
"16129","100","100","100"
"16131","100","100","100"
"16133","100","100","100"
"16135","100","100","100"
"16137","100","100","100"
"16139","100","100","100"
"16141","100","100","100"
"16143","100","100","100"
"16145","100","100","100"
"16147","100","100","100"
"16149","100","100","100"
"16151","100","100","100"
"16153","100","100","100"
"16155","100","100","100"
"16157","100","100","100"
"16159","100","100","100"
"16161","100","100","100"
"16163","100","100","100"
"16165","100","100","100"
"16167","100","100","100"
"16169","100","100","100"
"16171","100","100","100"
"16173","100","100","100"
"16175","100","100","100"
"16177","100","100","100"
"16179","100","100","100"
"16181","100","100","100"
"16183","100","100","100"
"16185","100","100","100"
"16187","100","100","100"
"16189","100","100","100"
"16191","100","100","100"
"16193","100","100","100"
"16195","100","100","100"
"16197","100","100","100"
"16199","100","100","100"
"16201","100","100","100"
"16203","100","100","100"
"16205","100","100","100"
"16207","100","100","100"
"16209","100","100","100"
"16211","100","100","100"
"16213","100","100","100"
"16215","100","100","100"
"16217","100","100","100"
"16219","100","100","100"
"16221","100","100","100"
"16223","100","100","100"
"16225","100","100","100"
"16227","100","100","100"
"16229","100","100","100"
"16231","100","100","100"
"16233","100","100","100"
"16235","100","100","100"
"16237","100","100","100"
"16239","100","100","100"
"16241","100","100","100"
"16243","100","100","100"
"16245","100","100","100"
"16247","100","100","100"
"16249","100","100","100"
"16251","100","100","100"
"16253","100","100","100"
"16255","100","100","100"
"16257","100","100","100"
"16259","100","100","100"
"16261","100","100","100"
"16263","100","100","100"
"16265","100","100","100"
"16267","100","100","100"
"16269","100","100","100"
"16271","100","100","100"
"16273","100","100","100"
"16275","100","100","100"
"16277","100","100","100"
"16279","100","100","100"
"16281","100","100","100"
"16283","100","100","100"
"16285","100","100","100"
"16287","100","100","100"
"16289","100","100","100"
"16291","100","100","100"
"16293","100","100","100"
"16295","100","100","100"
"16297","100","100","100"
"16299","100","100","100"
"16301","100","100","100"
"16303","100","100","100"
"16305","100","100","100"
"16307","100","100","100"
"16309","100","100","100"
"16311","100","100","100"
"16313","100","100","100"
"16315","100","100","100"
"16317","100","100","100"
"16319","100","100","100"
"16321","100","100","100"
"16323","100","100","100"
"16325","100","100","100"
"16327","100","100","100"
"16329","100","100","100"
"16331","100","100","100"
"16333","100","100","100"
"16335","100","100","100"
"16337","100","100","100"
"16339","100","100","100"
"16341","100","100","100"
"16343","100","100","100"
"16345","100","100","100"
"16347","100","100","100"
"16349","100","100","100"
"16351","100","100","100"
"16353","100","100","100"
"16355","100","100","100"
"16357","100","100","100"
"16359","100","100","100"
"16361","100","100","100"
"16363","100","100","100"
"16365","100","100","100"
"16367","100","100","100"
"16369","100","100","100"
"16371","100","100","100"
"16373","100","100","100"
"16375","100","100","100"
"16377","100","100","100"
"16379","100","100","100"
"16381","100","100","100"
"16383","100","100","100"
"16385","100","100","100"
"16387","100","100","100"
"16389","100","100","100"
"16391","100","100","100"
"16393","100","100","100"
"16395","100","100","100"
"16397","100","100","100"
"16399","100","100","100"
"16401","100","100","100"
"16403","100","100","100"
"16405","100","100","100"
"16407","100","100","100"
"16409","100","100","100"
"16411","100","100","100"
"16413","100","100","100"
"16415","100","100","100"
"16417","100","100","100"
"16419","100","100","100"
"16421","100","100","100"
"16423","100","100","100"
"16425","100","100","100"
"16427","100","100","100"
"16429","100","100","100"
"16431","100","100","100"
"16433","100","100","100"
"16435","100","100","100"
"16437","100","100","100"
"16439","100","100","100"
"16441","100","100","100"
"16443","100","100","100"
"16445","100","100","100"
"16447","100","100","100"
"16449","100","100","100"
"16451","100","100","100"
"16453","100","100","100"
"16455","100","100","100"
"16457","100","100","100"
"16459","100","100","100"
"16461","100","100","100"
"16463","100","100","100"
"16465","100","100","100"
"16467","100","100","100"
"16469","100","100","100"
"16471","100","100","100"
"16473","100","100","100"
"16475","100","100","100"
"16477","100","100","100"
"16479","100","100","100"
"16481","100","100","100"
"16483","100","100","100"
"16485","100","100","100"
"16487","100","100","100"
"16489","100","100","100"
"16491","100","100","100"
"16493","100","100","100"
"16495","100","100","100"
"16497","100","100","100"
"16499","100","100","100"
"16501","100","100","100"
"16503","100","100","100"
"16505","100","100","100"
"16507","100","100","100"
"16509","100","100","100"
"16511","100","100","100"
"16513","100","100","100"
"16515","100","100","100"
"16517","100","100","100"
"16519","100","100","100"
"16521","100","100","100"
"16523","100","100","100"
"16525","100","100","100"
"16527","100","100","100"
"16529","100","100","100"
"16531","100","100","100"
"16533","100","100","100"
"16535","100","100","100"
"16537","100","100","100"
"16539","100","100","100"
"16541","100","100","100"
"16543","100","100","100"
"16545","100","100","100"
"16547","100","100","100"
"16549","100","100","100"
"16551","100","100","100"
"16553","100","100","100"
"16555","100","100","100"
"16557","100","100","100"
"16559","100","100","100"
"16561","100","100","100"
"16563","100","100","100"
"16565","100","100","100"
"16567","100","100","100"
"16569","100","100","100"
"16571","100","100","100"
"16573","100","100","100"
"16575","100","100","100"
"16577","100","100","100"
"16579","100","100","100"
"16581","100","100","100"
"16583","100","100","100"
"16585","100","100","100"
"16587","100","100","100"
"16589","100","100","100"
"16591","100","100","100"
"16593","100","100","100"
"16595","100","100","100"
"16597","100","100","100"
"16599","100","100","100"
"16601","100","100","100"
"16603","100","100","100"
"16605","100","100","100"
"16607","100","100","100"
"16609","100","100","100"
"16611","100","100","100"
"16613","100","100","100"
"16615","100","100","100"
"16617","100","100","100"
"16619","100","100","100"
"16621","100","100","100"
"16623","100","100","100"
"16625","100","100","100"
"16627","100","100","100"
"16629","100","100","100"
"16631","100","100","100"
"16633","100","100","100"
"16635","100","100","100"
"16637","100","100","100"
"16639","100","100","100"
"16641","100","100","100"
"16643","100","100","100"
"16645","100","100","100"
"16647","100","100","100"
"16649","100","100","100"
"16651","100","100","100"
"16653","100","100","100"
"16655","100","100","100"
"16657","100","100","100"
"16659","100","100","100"
"16661","100","100","100"
"16663","100","100","100"
"16665","100","100","100"
"16667","100","100","100"
"16669","100","100","100"
"16671","100","100","100"
"16673","100","100","100"
"16675","100","100","100"
"16677","100","100","100"
"16679","100","100","100"
"16681","100","100","100"
"16683","100","100","100"
"16685","100","100","100"
"16687","100","100","100"
"16689","100","100","100"
"16691","100","100","100"
"16693","100","100","100"
"16695","100","100","100"
"16697","100","100","100"
"16699","100","100","100"
"16701","100","100","100"
"16703","100","100","100"
"16705","100","100","100"
"16707","100","100","100"
"16709","100","100","100"
"16711","100","100","100"
"16713","100","100","100"
"16715","100","100","100"
"16717","100","100","100"
"16719","100","100","100"
"16721","100","100","100"
"16723","100","100","100"
"16725","100","100","100"
"16727","100","100","100"
"16729","100","100","100"
"16731","100","100","100"
"16733","100","100","100"
"16735","100","100","100"
"16737","100","100","100"
"16739","100","100","100"
"16741","100","100","100"
"16743","100","100","100"
"16745","100","100","100"
"16747","100","100","100"
"16749","100","100","100"
"16751","100","100","100"
"16753","100","100","100"
"16755","100","100","100"
"16757","100","100","100"
"16759","100","100","100"
"16761","100","100","100"
"16763","100","100","100"
"16765","100","100","100"
"16767","100","100","100"
"16769","100","100","100"
"16771","100","100","100"
"16773","100","100","100"
"16775","100","100","100"
"16777","100","100","100"
"16779","100","100","100"
"16781","100","100","100"
"16783","100","100","100"
"16785","100","100","100"
"16787","100","100","100"
"16789","100","100","100"
"16791","100","100","100"
"16793","100","100","100"
"16795","100","100","100"
"16797","100","100","100"
"16799","100","100","100"
"16801","100","100","100"
"16803","100","100","100"
"16805","100","100","100"
"16807","100","100","100"
"16809","100","100","100"
"16811","100","100","100"
"16813","100","100","100"
"16815","100","100","100"
"16817","100","100","100"
"16819","100","100","100"
"16821","100","100","100"
"16823","100","100","100"
"16825","100","100","100"
"16827","100","100","100"
"16829","100","100","100"
"16831","100","100","100"
"16833","100","100","100"
"16835","100","100","100"
"16837","100","100","100"
"16839","100","100","100"
"16841","100","100","100"
"16843","100","100","100"
"16845","100","100","100"
"16847","100","100","100"
"16849","100","100","100"
"16851","100","100","100"
"16853","100","100","100"
"16855","100","100","100"
"16857","100","100","100"
"16859","100","100","100"
"16861","100","100","100"
"16863","100","100","100"
"16865","100","100","100"
"16867","100","100","100"
"16869","100","100","100"
"16871","100","100","100"
"16873","100","100","100"
"16875","100","100","100"
"16877","100","100","100"
"16879","100","100","100"
"16881","100","100","100"
"16883","100","100","100"
"16885","100","100","100"
"16887","100","100","100"
"16889","100","100","100"
"16891","100","100","100"
"16893","100","100","100"
"16895","100","100","100"
"16897","100","100","100"
"16899","100","100","100"
"16901","100","100","100"
"16903","100","100","100"
"16905","100","100","100"
"16907","100","100","100"
"16909","100","100","100"
"16911","100","100","100"
"16913","100","100","100"
"16915","100","100","100"
"16917","100","100","100"
"16919","100","100","100"
"16921","100","100","100"
"16923","100","100","100"
"16925","100","100","100"
"16927","100","100","100"
"16929","100","100","100"
"16931","100","100","100"
"16933","100","100","100"
"16935","100","100","100"
"16937","100","100","100"
"16939","100","100","100"
"16941","100","100","100"
"16943","100","100","100"
"16945","100","100","100"
"16947","100","100","100"
"16949","100","100","100"
"16951","100","100","100"
"16953","100","100","100"
"16955","100","100","100"
"16957","100","100","100"
"16959","100","100","100"
"16961","100","100","100"
"16963","100","100","100"
"16965","100","100","100"
"16967","100","100","100"
"16969","100","100","100"
"16971","100","100","100"
"16973","100","100","100"
"16975","100","100","100"
"16977","100","100","100"
"16979","100","100","100"
"16981","100","100","100"
"16983","100","100","100"
"16985","100","100","100"
"16987","100","100","100"
"16989","100","100","100"
"16991","100","100","100"
"16993","100","100","100"
"16995","100","100","100"
"16997","100","100","100"
"16999","100","100","100"
"17001","100","100","100"
"17003","100","100","100"
"17005","100","100","100"
"17007","100","100","100"
"17009","100","100","100"
"17011","100","100","100"
"17013","100","100","100"
"17015","100","100","100"
"17017","100","100","100"
"17019","100","100","100"
"17021","100","100","100"
"17023","100","100","100"
"17025","100","100","100"
"17027","100","100","100"
"17029","100","100","100"
"17031","100","100","100"
"17033","100","100","100"
"17035","100","100","100"
"17037","100","100","100"
"17039","100","100","100"
"17041","100","100","100"
"17043","100","100","100"
"17045","100","100","100"
"17047","100","100","100"
"17049","100","100","100"
"17051","100","100","100"
"17053","100","100","100"
"17055","100","100","100"
"17057","100","100","100"
"17059","100","100","100"
"17061","100","100","100"
"17063","100","100","100"
"17065","100","100","100"
"17067","100","100","100"
"17069","100","100","100"
"17071","100","100","100"
"17073","100","100","100"
"17075","100","100","100"
"17077","100","100","100"
"17079","100","100","100"
"17081","100","100","100"
"17083","100","100","100"
"17085","100","100","100"
"17087","100","100","100"
"17089","100","100","100"
"17091","100","100","100"
"17093","100","100","100"
"17095","100","100","100"
"17097","100","100","100"
"17099","100","100","100"
"17101","100","100","100"
"17103","100","100","100"
"17105","100","100","100"
"17107","100","100","100"
"17109","100","100","100"
"17111","100","100","100"
"17113","100","100","100"
"17115","100","100","100"
"17117","100","100","100"
"17119","100","100","100"
"17121","100","100","100"
"17123","100","100","100"
"17125","100","100","100"
"17127","100","100","100"
"17129","100","100","100"
"17131","100","100","100"
"17133","100","100","100"
"17135","100","100","100"
"17137","100","100","100"
"17139","100","100","100"
"17141","100","100","100"
"17143","100","100","100"
"17145","100","100","100"
"17147","100","100","100"
"17149","100","100","100"
"17151","100","100","100"
"17153","100","100","100"
"17155","100","100","100"
"17157","100","100","100"
"17159","100","100","100"
"17161","100","100","100"
"17163","100","100","100"
"17165","100","100","100"
"17167","100","100","100"
"17169","100","100","100"
"17171","100","100","100"
"17173","100","100","100"
"17175","100","100","100"
"17177","100","100","100"
"17179","100","100","100"
"17181","100","100","100"
"17183","100","100","100"
"17185","100","100","100"
"17187","100","100","100"
"17189","100","100","100"
"17191","100","100","100"
"17193","100","100","100"
"17195","100","100","100"
"17197","100","100","100"
"17199","100","100","100"
"17201","100","100","100"
"17203","100","100","100"
"17205","100","100","100"
"17207","100","100","100"
"17209","100","100","100"
"17211","100","100","100"
"17213","100","100","100"
"17215","100","100","100"
"17217","100","100","100"
"17219","100","100","100"
"17221","100","100","100"
"17223","100","100","100"
"17225","100","100","100"
"17227","100","100","100"
"17229","100","100","100"
"17231","100","100","100"
"17233","100","100","100"
"17235","100","100","100"
"17237","100","100","100"
"17239","100","100","100"
"17241","100","100","100"
"17243","100","100","100"
"17245","100","100","100"
"17247","100","100","100"
"17249","100","100","100"
"17251","100","100","100"
"17253","100","100","100"
"17255","100","100","100"
"17257","100","100","100"
"17259","100","100","100"
"17261","100","100","100"
"17263","100","100","100"
"17265","100","100","100"
"17267","100","100","100"
"17269","100","100","100"
"17271","100","100","100"
"17273","100","100","100"
"17275","100","100","100"
"17277","100","100","100"
"17279","100","100","100"
"17281","100","100","100"
"17283","100","100","100"
"17285","100","100","100"
"17287","100","100","100"
"17289","100","100","100"
"17291","100","100","100"
"17293","100","100","100"
"17295","100","100","100"
"17297","100","100","100"
"17299","100","100","100"
"17301","100","100","100"
"17303","100","100","100"
"17305","100","100","100"
"17307","100","100","100"
"17309","100","100","100"
"17311","100","100","100"
"17313","100","100","100"
"17315","100","100","100"
"17317","100","100","100"
"17319","100","100","100"
"17321","100","100","100"
"17323","100","100","100"
"17325","100","100","100"
"17327","100","100","100"
"17329","100","100","100"
"17331","100","100","100"
"17333","100","100","100"
"17335","100","100","100"
"17337","100","100","100"
"17339","100","100","100"
"17341","100","100","100"
"17343","100","100","100"
"17345","100","100","100"
"17347","100","100","100"
"17349","100","100","100"
"17351","100","100","100"
"17353","100","100","100"
"17355","100","100","100"
"17357","100","100","100"
"17359","100","100","100"
"17361","100","100","100"
"17363","100","100","100"
"17365","100","100","100"
"17367","100","100","100"
"17369","100","100","100"
"17371","100","100","100"
"17373","100","100","100"
"17375","100","100","100"
"17377","100","100","100"
"17379","100","100","100"
"17381","100","100","100"
"17383","100","100","100"
"17385","100","100","100"
"17387","100","100","100"
"17389","100","100","100"
"17391","100","100","100"
"17393","100","100","100"
"17395","100","100","100"
"17397","100","100","100"
"17399","100","100","100"
"17401","100","100","100"
"17403","100","100","100"
"17405","100","100","100"
"17407","100","100","100"
"17409","100","100","100"
"17411","100","100","100"
"17413","100","100","100"
"17415","100","100","100"
"17417","100","100","100"
"17419","100","100","100"
"17421","100","100","100"
"17423","100","100","100"
"17425","100","100","100"
"17427","100","100","100"
"17429","100","100","100"
"17431","100","100","100"
"17433","100","100","100"
"17435","100","100","100"
"17437","100","100","100"
"17439","100","100","100"
"17441","100","100","100"
"17443","100","100","100"
"17445","100","100","100"
"17447","100","100","100"
"17449","100","100","100"
"17451","100","100","100"
"17453","100","100","100"
"17455","100","100","100"
"17457","100","100","100"
"17459","100","100","100"
"17461","100","100","100"
"17463","100","100","100"
"17465","100","100","100"
"17467","100","100","100"
"17469","100","100","100"
"17471","100","100","100"
"17473","100","100","100"
"17475","100","100","100"
"17477","100","100","100"
"17479","100","100","100"
"17481","100","100","100"
"17483","100","100","100"
"17485","100","100","100"
"17487","100","100","100"
"17489","100","100","100"
"17491","100","100","100"
"17493","100","100","100"
"17495","100","100","100"
"17497","100","100","100"
"17499","100","100","100"
"17501","100","100","100"
"17503","100","100","100"
"17505","100","100","100"
"17507","100","100","100"
"17509","100","100","100"
"17511","100","100","100"
"17513","100","100","100"
"17515","100","100","100"
"17517","100","100","100"
"17519","100","100","100"
"17521","100","100","100"
"17523","100","100","100"
"17525","100","100","100"
"17527","100","100","100"
"17529","100","100","100"
"17531","100","100","100"
"17533","100","100","100"
"17535","100","100","100"
"17537","100","100","100"
"17539","100","100","100"
"17541","100","100","100"
"17543","100","100","100"
"17545","100","100","100"
"17547","100","100","100"
"17549","100","100","100"
"17551","100","100","100"
"17553","100","100","100"
"17555","100","100","100"
"17557","100","100","100"
"17559","100","100","100"
"17561","100","100","100"
"17563","100","100","100"
"17565","100","100","100"
"17567","100","100","100"
"17569","100","100","100"
"17571","100","100","100"
"17573","100","100","100"
"17575","100","100","100"
"17577","100","100","100"
"17579","100","100","100"
"17581","100","100","100"
"17583","100","100","100"
"17585","100","100","100"
"17587","100","100","100"
"17589","100","100","100"
"17591","100","100","100"
"17593","100","100","100"
"17595","100","100","100"
"17597","100","100","100"
"17599","100","100","100"
"17601","100","100","100"
"17603","100","100","100"
"17605","100","100","100"
"17607","100","100","100"
"17609","100","100","100"
"17611","100","100","100"
"17613","100","100","100"
"17615","100","100","100"
"17617","100","100","100"
"17619","100","100","100"
"17621","100","100","100"
"17623","100","100","100"
"17625","100","100","100"
"17627","100","100","100"
"17629","100","100","100"
"17631","100","100","100"
"17633","100","100","100"
"17635","100","100","100"
"17637","100","100","100"
"17639","100","100","100"
"17641","100","100","100"
"17643","100","100","100"
"17645","100","100","100"
"17647","100","100","100"
"17649","100","100","100"
"17651","100","100","100"
"17653","100","100","100"
"17655","100","100","100"
"17657","100","100","100"
"17659","100","100","100"
"17661","100","100","100"
"17663","100","100","100"
"17665","100","100","100"
"17667","100","100","100"
"17669","100","100","100"
"17671","100","100","100"
"17673","100","100","100"
"17675","100","100","100"
"17677","100","100","100"
"17679","100","100","100"
"17681","100","100","100"
"17683","100","100","100"
"17685","100","100","100"
"17687","100","100","100"
"17689","100","100","100"
"17691","100","100","100"
"17693","100","100","100"
"17695","100","100","100"
"17697","100","100","100"
"17699","100","100","100"
"17701","100","100","100"
"17703","100","100","100"
"17705","100","100","100"
"17707","100","100","100"
"17709","100","100","100"
"17711","100","100","100"
"17713","100","100","100"
"17715","100","100","100"
"17717","100","100","100"
"17719","100","100","100"
"17721","100","100","100"
"17723","100","100","100"
"17725","100","100","100"
"17727","100","100","100"
"17729","100","100","100"
"17731","100","100","100"
"17733","100","100","100"
"17735","100","100","100"
"17737","100","100","100"
"17739","100","100","100"
"17741","100","100","100"
"17743","100","100","100"
"17745","100","100","100"
"17747","100","100","100"
"17749","100","100","100"
"17751","100","100","100"
"17753","100","100","100"
"17755","100","100","100"
"17757","100","100","100"
"17759","100","100","100"
"17761","100","100","100"
"17763","100","100","100"
"17765","100","100","100"
"17767","100","100","100"
"17769","100","100","100"
"17771","100","100","100"
"17773","100","100","100"
"17775","100","100","100"
"17777","100","100","100"
"17779","100","100","100"
"17781","100","100","100"
"17783","100","100","100"
"17785","100","100","100"
"17787","100","100","100"
"17789","100","100","100"
"17791","100","100","100"
"17793","100","100","100"
"17795","100","100","100"
"17797","100","100","100"
"17799","100","100","100"
"17801","100","100","100"
"17803","100","100","100"
"17805","100","100","100"
"17807","100","100","100"
"17809","100","100","100"
"17811","100","100","100"
"17813","100","100","100"
"17815","100","100","100"
"17817","100","100","100"
"17819","100","100","100"
"17821","100","100","100"
"17823","100","100","100"
"17825","100","100","100"
"17827","100","100","100"
"17829","100","100","100"
"17831","100","100","100"
"17833","100","100","100"
"17835","100","100","100"
"17837","100","100","100"
"17839","100","100","100"
"17841","100","100","100"
"17843","100","100","100"
"17845","100","100","100"
"17847","100","100","100"
"17849","100","100","100"
"17851","100","100","100"
"17853","100","100","100"
"17855","100","100","100"
"17857","100","100","100"
"17859","100","100","100"
"17861","100","100","100"
"17863","100","100","100"
"17865","100","100","100"
"17867","100","100","100"
"17869","100","100","100"
"17871","100","100","100"
"17873","100","100","100"
"17875","100","100","100"
"17877","100","100","100"
"17879","100","100","100"
"17881","100","100","100"
"17883","100","100","100"
"17885","100","100","100"
"17887","100","100","100"
"17889","100","100","100"
"17891","100","100","100"
"17893","100","100","100"
"17895","100","100","100"
"17897","100","100","100"
"17899","100","100","100"
"17901","100","100","100"
"17903","100","100","100"
"17905","100","100","100"
"17907","100","100","100"
"17909","100","100","100"
"17911","100","100","100"
"17913","100","100","100"
"17915","100","100","100"
"17917","100","100","100"
"17919","100","100","100"
"17921","100","100","100"
"17923","100","100","100"
"17925","100","100","100"
"17927","100","100","100"
"17929","100","100","100"
"17931","100","100","100"
"17933","100","100","100"
"17935","100","100","100"
"17937","100","100","100"
"17939","100","100","100"
"17941","100","100","100"
"17943","100","100","100"
"17945","100","100","100"
"17947","100","100","100"
"17949","100","100","100"
"17951","100","100","100"
"17953","100","100","100"
"17955","100","100","100"
"17957","100","100","100"
"17959","100","100","100"
"17961","100","100","100"
"17963","100","100","100"
"17965","100","100","100"
"17967","100","100","100"
"17969","100","100","100"
"17971","100","100","100"
"17973","100","100","100"
"17975","100","100","100"
"17977","100","100","100"
"17979","100","100","100"
"17981","100","100","100"
"17983","100","100","100"
"17985","100","100","100"
"17987","100","100","100"
"17989","100","100","100"
"17992","100","100","100"
"17994","100","100","100"
"17996","100","100","100"
"17998","100","100","100"
"18000","100","100","100"
"18002","100","100","100"
"18004","100","100","100"
"18006","100","100","100"
"18008","100","100","100"
"18010","100","100","100"
"18012","100","100","100"
"18014","100","100","100"
"18016","100","100","100"
"18018","100","100","100"
"18020","100","100","100"
"18022","100","100","100"
"18024","100","100","100"
"18026","100","100","100"
"18028","100","100","100"
"18030","100","100","100"
"18032","100","100","100"
"18034","100","100","100"
"18036","100","100","100"
"18038","100","100","100"
"18040","100","100","100"
"18042","100","100","100"
"18044","100","100","100"
"18046","100","100","100"
"18048","100","100","100"
"18050","100","100","100"
"18052","100","100","100"
"18054","100","100","100"
"18056","100","100","100"
"18058","100","100","100"
"18060","100","100","100"
"18062","100","100","100"
"18064","100","100","100"
"18066","100","100","100"
"18068","100","100","100"
"18070","100","100","100"
"18072","100","100","100"
"18074","100","100","100"
"18076","100","100","100"
"18078","100","100","100"
"18080","100","100","100"
"18082","100","100","100"
"18084","100","100","100"
"18086","100","100","100"
"18088","100","100","100"
"18090","100","100","100"
"18092","100","100","100"
"18094","100","100","100"
"18096","100","100","100"
"18098","100","100","100"
"18100","100","100","100"
"18102","100","100","100"
"18104","100","100","100"
